filename,spesies,frekuensi_dominan_hz,frekuensi_fundamental_hz
Passer montanus_f35_c4.png,Passer montanus,3534.49,475.68
Passer montanus_f35_c40.png,Passer montanus,4278.56,4712.21
Passer montanus_f35_c40_rain.png,Passer montanus,4800.94,4658.09
Passer montanus_f35_c40_wind.png,Passer montanus,3258.69,5183.45
Passer montanus_f35_c41.png,Passer montanus,2118.04,4850.29
Passer montanus_f35_c41_rain.png,Passer montanus,5114.58,4935.07
Passer montanus_f35_c41_wind.png,Passer montanus,2433.8,4822.36
Passer montanus_f35_c4_rain.png,Passer montanus,4062.73,459.48
Passer montanus_f35_c4_wind.png,Passer montanus,2847.53,448.98
Passer montanus_f35_c5.png,Passer montanus,3643.45,454.2
Passer montanus_f35_c5_rain.png,Passer montanus,4523.3,4066.85
Passer montanus_f35_c5_wind.png,Passer montanus,2860.38,454.2
Passer montanus_f35_c6.png,Passer montanus,3354.5,459.48
Passer montanus_f35_c6_rain.png,Passer montanus,4609.82,475.68
Passer montanus_f35_c6_wind.png,Passer montanus,2458.44,460.81
Passer montanus_f35_c7.png,Passer montanus,3683.72,484.0
Passer montanus_f35_c7_rain.png,Passer montanus,4431.76,3962.48
Passer montanus_f35_c7_wind.png,Passer montanus,2791.82,4102.22
Passer montanus_f35_c8.png,Passer montanus,3680.5,489.62
Passer montanus_f35_c8_rain.png,Passer montanus,4941.81,4149.89
Passer montanus_f35_c8_wind.png,Passer montanus,2907.2,4149.89
Passer montanus_f35_c9.png,Passer montanus,3768.67,4078.59
Passer montanus_f35_c9_rain.png,Passer montanus,4907.47,4125.98
Passer montanus_f35_c9_wind.png,Passer montanus,3019.38,4102.22
Passer montanus_f36_c1.png,Passer montanus,1339.9,0.0
Passer montanus_f36_c10.png,Passer montanus,600.64,0.0
Passer montanus_f36_c10_rain.png,Passer montanus,3112.01,0.0
Passer montanus_f36_c10_wind.png,Passer montanus,825.32,0.0
Passer montanus_f36_c11.png,Passer montanus,50.73,0.0
Passer montanus_f36_c11_rain.png,Passer montanus,4998.38,209.46
Passer montanus_f36_c11_wind.png,Passer montanus,1279.23,249.09
Passer montanus_f36_c1_rain.png,Passer montanus,3797.67,0.0
Passer montanus_f36_c1_wind.png,Passer montanus,1306.24,0.0
Passer montanus_f36_c2.png,Passer montanus,1033.78,317.48
Passer montanus_f36_c2_rain.png,Passer montanus,3646.18,0.0
Passer montanus_f36_c2_wind.png,Passer montanus,1038.8,0.0
Passer montanus_f36_c3.png,Passer montanus,1021.48,0.0
Passer montanus_f36_c3_rain.png,Passer montanus,3741.11,0.0
Passer montanus_f36_c3_wind.png,Passer montanus,1041.71,0.0
Passer montanus_f36_c4.png,Passer montanus,904.84,323.03
Passer montanus_f36_c4_rain.png,Passer montanus,4387.11,0.0
Passer montanus_f36_c4_wind.png,Passer montanus,916.44,321.17
Passer montanus_f36_c5.png,Passer montanus,991.46,319.32
Passer montanus_f36_c5_rain.png,Passer montanus,4305.57,0.0
Passer montanus_f36_c5_wind.png,Passer montanus,1013.47,321.17
Passer montanus_f36_c6.png,Passer montanus,1005.73,5429.68
Passer montanus_f36_c6_rain.png,Passer montanus,3291.81,0.0
Passer montanus_f36_c6_wind.png,Passer montanus,1012.14,0.0
Passer montanus_f36_c7.png,Passer montanus,1028.93,3633.61
Passer montanus_f36_c7_rain.png,Passer montanus,3123.37,3740.09
Passer montanus_f36_c7_wind.png,Passer montanus,1024.42,0.0
Passer montanus_f36_c8.png,Passer montanus,1031.97,0.0
Passer montanus_f36_c8_rain.png,Passer montanus,3197.25,0.0
Passer montanus_f36_c8_wind.png,Passer montanus,1085.03,323.97
Passer montanus_f36_c9.png,Passer montanus,1008.42,325.84
Passer montanus_f36_c9_rain.png,Passer montanus,4406.32,0.0
Passer montanus_f36_c9_wind.png,Passer montanus,1028.67,321.17
Passer montanus_f37_c1.png,Passer montanus,1512.66,5335.33
Passer montanus_f37_c10.png,Passer montanus,1656.71,5718.27
Passer montanus_f37_c10_rain.png,Passer montanus,2246.39,5768.0
Passer montanus_f37_c10_wind.png,Passer montanus,1541.44,5734.78
Passer montanus_f37_c11.png,Passer montanus,1455.05,1144.52
Passer montanus_f37_c11_rain.png,Passer montanus,3499.89,1164.52
Passer montanus_f37_c11_wind.png,Passer montanus,1383.89,1147.83
Passer montanus_f37_c12.png,Passer montanus,1528.53,200.0
Passer montanus_f37_c12_rain.png,Passer montanus,2836.94,0.0
Passer montanus_f37_c12_wind.png,Passer montanus,1422.7,0.0
Passer montanus_f37_c13.png,Passer montanus,1541.52,200.0
Passer montanus_f37_c13_rain.png,Passer montanus,2787.87,0.0
Passer montanus_f37_c13_wind.png,Passer montanus,1516.25,200.0
Passer montanus_f37_c14.png,Passer montanus,1699.82,200.0
Passer montanus_f37_c14_rain.png,Passer montanus,2507.52,0.0
Passer montanus_f37_c14_wind.png,Passer montanus,1591.62,200.0
Passer montanus_f37_c15.png,Passer montanus,500.32,0.0
Passer montanus_f37_c15_rain.png,Passer montanus,4193.96,203.5
Passer montanus_f37_c15_wind.png,Passer montanus,1369.74,219.36
Passer montanus_f37_c1_rain.png,Passer montanus,3667.45,4935.07
Passer montanus_f37_c1_wind.png,Passer montanus,1485.07,4794.58
Passer montanus_f37_c2.png,Passer montanus,1563.18,4850.29
Passer montanus_f37_c2_rain.png,Passer montanus,2302.22,4836.33
Passer montanus_f37_c2_wind.png,Passer montanus,1445.26,0.0
Passer montanus_f37_c3.png,Passer montanus,1810.79,4321.12
Passer montanus_f37_c3_rain.png,Passer montanus,2565.33,4422.12
Passer montanus_f37_c3_wind.png,Passer montanus,1759.39,4461.07
Passer montanus_f37_c4.png,Passer montanus,1873.57,4878.39
Passer montanus_f37_c4_rain.png,Passer montanus,3794.72,0.0
Passer montanus_f37_c4_wind.png,Passer montanus,1685.38,0.0
Passer montanus_f37_c5.png,Passer montanus,1625.23,5734.78
Passer montanus_f37_c5_rain.png,Passer montanus,3805.22,5571.52
Passer montanus_f37_c5_wind.png,Passer montanus,1537.33,0.0
Passer montanus_f37_c6.png,Passer montanus,1621.35,5734.78
Passer montanus_f37_c6_rain.png,Passer montanus,2242.39,5768.0
Passer montanus_f37_c6_wind.png,Passer montanus,1488.23,200.0
Passer montanus_f37_c7.png,Passer montanus,1664.26,5198.42
Passer montanus_f37_c7_rain.png,Passer montanus,2404.16,5258.82
Passer montanus_f37_c7_wind.png,Passer montanus,1577.88,5868.83
Passer montanus_f37_c8.png,Passer montanus,1709.93,5381.74
Passer montanus_f37_c8_rain.png,Passer montanus,3819.68,5603.8
Passer montanus_f37_c8_wind.png,Passer montanus,1557.51,1337.69
Passer montanus_f37_c9.png,Passer montanus,1523.9,5971.41
Passer montanus_f37_c9_rain.png,Passer montanus,2950.82,0.0
Passer montanus_f37_c9_wind.png,Passer montanus,1496.63,200.0
Passer montanus_f38_c1.png,Passer montanus,5181.4,4396.65
Passer montanus_f38_c10.png,Passer montanus,5132.15,4422.12
Passer montanus_f38_c10_rain.png,Passer montanus,5139.31,4422.12
Passer montanus_f38_c10_wind.png,Passer montanus,4690.63,4473.5
Passer montanus_f38_c11.png,Passer montanus,4837.62,4422.12
Passer montanus_f38_c11_rain.png,Passer montanus,5094.23,4499.42
Passer montanus_f38_c11_wind.png,Passer montanus,4053.49,4578.07
Passer montanus_f38_c12.png,Passer montanus,5000.26,4371.33
Passer montanus_f38_c12_rain.png,Passer montanus,5027.25,4383.99
Passer montanus_f38_c12_wind.png,Passer montanus,4481.76,4346.15
Passer montanus_f38_c13.png,Passer montanus,4995.3,4525.48
Passer montanus_f38_c13_rain.png,Passer montanus,5010.45,4525.48
Passer montanus_f38_c13_wind.png,Passer montanus,4451.35,4422.12
Passer montanus_f38_c14.png,Passer montanus,4753.06,4031.75
Passer montanus_f38_c14_rain.png,Passer montanus,4836.85,4102.22
Passer montanus_f38_c14_wind.png,Passer montanus,4203.14,4114.1
Passer montanus_f38_c15.png,Passer montanus,4622.0,4173.93
Passer montanus_f38_c15_rain.png,Passer montanus,4834.96,4186.02
Passer montanus_f38_c15_wind.png,Passer montanus,3557.67,4346.15
Passer montanus_f38_c16.png,Passer montanus,4657.14,4271.49
Passer montanus_f38_c16_rain.png,Passer montanus,4916.57,4321.12
Passer montanus_f38_c16_wind.png,Passer montanus,3930.05,4396.65
Passer montanus_f38_c17.png,Passer montanus,4838.45,4371.33
Passer montanus_f38_c17_rain.png,Passer montanus,4901.66,4371.33
Passer montanus_f38_c17_wind.png,Passer montanus,4166.96,4447.74
Passer montanus_f38_c18.png,Passer montanus,4868.45,4422.12
Passer montanus_f38_c18_rain.png,Passer montanus,5100.37,4499.42
Passer montanus_f38_c18_wind.png,Passer montanus,4048.73,4525.48
Passer montanus_f38_c19.png,Passer montanus,4777.35,4396.65
Passer montanus_f38_c19_rain.png,Passer montanus,5086.38,4551.7
Passer montanus_f38_c19_wind.png,Passer montanus,3906.7,4296.23
Passer montanus_f38_c1_rain.png,Passer montanus,5151.09,4447.74
Passer montanus_f38_c1_wind.png,Passer montanus,4040.9,4578.07
Passer montanus_f38_c2.png,Passer montanus,4934.91,4447.74
Passer montanus_f38_c20.png,Passer montanus,4737.42,4198.11
Passer montanus_f38_c20_rain.png,Passer montanus,4844.25,4198.11
Passer montanus_f38_c20_wind.png,Passer montanus,4329.02,4371.33
Passer montanus_f38_c21.png,Passer montanus,4824.02,4447.74
Passer montanus_f38_c21_rain.png,Passer montanus,5051.02,4551.7
Passer montanus_f38_c21_wind.png,Passer montanus,4228.95,4525.48
Passer montanus_f38_c22.png,Passer montanus,4800.03,4198.11
Passer montanus_f38_c22_rain.png,Passer montanus,4913.07,4186.02
Passer montanus_f38_c22_wind.png,Passer montanus,4107.59,4447.81
Passer montanus_f38_c23.png,Passer montanus,4636.65,3916.97
Passer montanus_f38_c23_rain.png,Passer montanus,4837.96,4055.17
Passer montanus_f38_c23_wind.png,Passer montanus,3864.13,4102.22
Passer montanus_f38_c24.png,Passer montanus,4614.93,4031.75
Passer montanus_f38_c24_rain.png,Passer montanus,4984.9,4055.1
Passer montanus_f38_c24_wind.png,Passer montanus,4103.94,4102.22
Passer montanus_f38_c25.png,Passer montanus,4624.37,3985.44
Passer montanus_f38_c25_rain.png,Passer montanus,4841.86,3996.98
Passer montanus_f38_c25_wind.png,Passer montanus,4135.45,4031.81
Passer montanus_f38_c26.png,Passer montanus,5378.59,4396.65
Passer montanus_f38_c26_rain.png,Passer montanus,5361.86,4447.74
Passer montanus_f38_c26_wind.png,Passer montanus,4351.15,4396.65
Passer montanus_f38_c27.png,Passer montanus,4945.18,4346.15
Passer montanus_f38_c27_rain.png,Passer montanus,5145.86,4658.09
Passer montanus_f38_c27_wind.png,Passer montanus,4167.28,4631.26
Passer montanus_f38_c28.png,Passer montanus,5043.15,4396.65
Passer montanus_f38_c28_rain.png,Passer montanus,5193.4,4499.42
Passer montanus_f38_c28_wind.png,Passer montanus,4344.45,4631.26
Passer montanus_f38_c29.png,Passer montanus,5325.73,4383.99
Passer montanus_f38_c29_rain.png,Passer montanus,5345.47,4396.65
Passer montanus_f38_c29_wind.png,Passer montanus,4947.98,4396.65
Passer montanus_f38_c2_rain.png,Passer montanus,5166.21,4383.99
Passer montanus_f38_c2_wind.png,Passer montanus,4147.23,4578.07
Passer montanus_f38_c3.png,Passer montanus,4448.82,602.79
Passer montanus_f38_c30.png,Passer montanus,4417.67,4222.43
Passer montanus_f38_c30_rain.png,Passer montanus,4761.31,4564.88
Passer montanus_f38_c30_wind.png,Passer montanus,3852.98,6400.0
Passer montanus_f38_c31.png,Passer montanus,4959.13,4422.12
Passer montanus_f38_c31_rain.png,Passer montanus,4994.79,4422.12
Passer montanus_f38_c31_wind.png,Passer montanus,4491.98,4371.33
Passer montanus_f38_c32.png,Passer montanus,4643.96,4631.26
Passer montanus_f38_c32_rain.png,Passer montanus,4798.26,4631.26
Passer montanus_f38_c32_wind.png,Passer montanus,3809.6,4631.26
Passer montanus_f38_c33.png,Passer montanus,4710.22,4008.59
Passer montanus_f38_c33_rain.png,Passer montanus,4930.0,4259.19
Passer montanus_f38_c33_wind.png,Passer montanus,4531.48,4246.89
Passer montanus_f38_c34.png,Passer montanus,5200.82,4125.98
Passer montanus_f38_c34_rain.png,Passer montanus,5185.51,4246.89
Passer montanus_f38_c34_wind.png,Passer montanus,4220.1,4963.66
Passer montanus_f38_c35.png,Passer montanus,4744.8,4055.1
Passer montanus_f38_c35_rain.png,Passer montanus,4891.45,4078.59
Passer montanus_f38_c35_wind.png,Passer montanus,4340.2,4031.75
Passer montanus_f38_c36.png,Passer montanus,5119.97,4008.53
Passer montanus_f38_c36_rain.png,Passer montanus,5152.3,4031.75
Passer montanus_f38_c36_wind.png,Passer montanus,4251.73,4296.23
Passer montanus_f38_c37.png,Passer montanus,4472.19,3962.48
Passer montanus_f38_c37_rain.png,Passer montanus,4673.83,3916.97
Passer montanus_f38_c37_wind.png,Passer montanus,4111.97,3939.66
Passer montanus_f38_c38.png,Passer montanus,5117.56,4031.75
Passer montanus_f38_c38_rain.png,Passer montanus,5233.3,4794.58
Passer montanus_f38_c38_wind.png,Passer montanus,4761.46,4538.74
Passer montanus_f38_c39.png,Passer montanus,4994.93,4321.12
Passer montanus_f38_c39_rain.png,Passer montanus,5014.16,4346.15
Passer montanus_f38_c39_wind.png,Passer montanus,4637.3,3962.48
Passer montanus_f38_c3_rain.png,Passer montanus,4636.43,582.26
Passer montanus_f38_c3_wind.png,Passer montanus,3488.93,3718.55
Passer montanus_f38_c4.png,Passer montanus,4296.73,524.76
Passer montanus_f38_c40.png,Passer montanus,4865.84,4271.49
Passer montanus_f38_c40_rain.png,Passer montanus,4871.7,4296.23
Passer montanus_f38_c40_wind.png,Passer montanus,4656.88,4296.23
Passer montanus_f38_c41.png,Passer montanus,4964.69,4604.59
Passer montanus_f38_c41_rain.png,Passer montanus,4961.15,4658.09
Passer montanus_f38_c41_wind.png,Passer montanus,4414.39,4346.15
Passer montanus_f38_c42.png,Passer montanus,4972.9,4698.64
Passer montanus_f38_c42_rain.png,Passer montanus,5001.39,4712.21
Passer montanus_f38_c42_wind.png,Passer montanus,4605.06,4739.51
Passer montanus_f38_c43.png,Passer montanus,4762.56,4031.75
Passer montanus_f38_c43_rain.png,Passer montanus,4843.32,4031.75
Passer montanus_f38_c43_wind.png,Passer montanus,4552.09,4102.22
Passer montanus_f38_c44.png,Passer montanus,4877.45,4173.93
Passer montanus_f38_c44_rain.png,Passer montanus,4927.19,4186.02
Passer montanus_f38_c44_wind.png,Passer montanus,4548.37,4321.12
Passer montanus_f38_c4_rain.png,Passer montanus,4598.76,524.76
Passer montanus_f38_c4_wind.png,Passer montanus,3522.69,518.74
Passer montanus_f38_c5.png,Passer montanus,3962.86,524.76
Passer montanus_f38_c5_rain.png,Passer montanus,4458.66,524.76
Passer montanus_f38_c5_wind.png,Passer montanus,3578.79,524.76
Passer montanus_f38_c6.png,Passer montanus,4218.16,521.74
Passer montanus_f38_c6_rain.png,Passer montanus,4482.01,524.76
Passer montanus_f38_c6_wind.png,Passer montanus,3908.77,524.76
Passer montanus_f38_c7.png,Passer montanus,4794.87,4271.49
Passer montanus_f38_c7_rain.png,Passer montanus,5055.87,4321.12
Passer montanus_f38_c7_wind.png,Passer montanus,4239.9,4308.68
Passer montanus_f38_c8.png,Passer montanus,4838.21,4271.49
Passer montanus_f38_c8_rain.png,Passer montanus,4967.44,4321.12
Passer montanus_f38_c8_wind.png,Passer montanus,4376.99,4308.68
Passer montanus_f38_c9.png,Passer montanus,4850.59,4371.33
Passer montanus_f38_c9_rain.png,Passer montanus,5029.06,4447.74
Passer montanus_f38_c9_wind.png,Passer montanus,4232.26,4422.12
Passer montanus_f39_c1.png,Passer montanus,3120.73,200.0
Passer montanus_f39_c1_rain.png,Passer montanus,3390.34,202.32
Passer montanus_f39_c1_wind.png,Passer montanus,2977.66,200.0
Passer montanus_f39_c2.png,Passer montanus,3310.58,200.0
Passer montanus_f39_c2_rain.png,Passer montanus,3430.99,200.0
Passer montanus_f39_c2_wind.png,Passer montanus,3287.48,200.0
Passer montanus_f39_c3.png,Passer montanus,3332.22,200.0
Passer montanus_f39_c3_rain.png,Passer montanus,3917.34,201.16
Passer montanus_f39_c3_wind.png,Passer montanus,3152.52,201.16
Passer montanus_f39_c4.png,Passer montanus,3244.22,201.16
Passer montanus_f39_c4_rain.png,Passer montanus,3381.34,202.32
Passer montanus_f39_c4_wind.png,Passer montanus,3172.64,201.74
Passer montanus_f39_c5.png,Passer montanus,3020.55,204.67
Passer montanus_f39_c5_rain.png,Passer montanus,3674.34,202.32
Passer montanus_f39_c5_wind.png,Passer montanus,2998.47,203.5
Passer montanus_f39_c6.png,Passer montanus,2439.77,200.0
Passer montanus_f39_c6_rain.png,Passer montanus,3716.66,200.0
Passer montanus_f39_c6_wind.png,Passer montanus,2732.19,200.0
Passer montanus_f3_c1.png,Passer montanus,2497.25,4246.96
Passer montanus_f3_c1_rain.png,Passer montanus,3572.92,4371.33
Passer montanus_f3_c1_wind.png,Passer montanus,2420.04,200.0
Passer montanus_f3_c2.png,Passer montanus,2894.27,3962.48
Passer montanus_f3_c2_rain.png,Passer montanus,4097.33,4149.89
Passer montanus_f3_c2_wind.png,Passer montanus,2552.08,4296.23
Passer montanus_f3_c3.png,Passer montanus,2642.76,3816.49
Passer montanus_f3_c3_rain.png,Passer montanus,3825.29,3697.13
Passer montanus_f3_c3_wind.png,Passer montanus,2388.3,3751.05
Passer montanus_f3_c4.png,Passer montanus,2463.53,4031.75
Passer montanus_f3_c4_rain.png,Passer montanus,3691.66,3916.97
Passer montanus_f3_c4_wind.png,Passer montanus,2408.06,4271.49
Passer montanus_f3_c5.png,Passer montanus,2221.43,4078.59
Passer montanus_f3_c5_rain.png,Passer montanus,4129.61,3962.48
Passer montanus_f3_c5_wind.png,Passer montanus,2133.36,4198.11
Passer montanus_f40_c1.png,Passer montanus,2892.03,3449.54
Passer montanus_f40_c1_rain.png,Passer montanus,3566.98,1957.82
Passer montanus_f40_c1_wind.png,Passer montanus,2621.23,543.27
Passer montanus_f40_c2.png,Passer montanus,2558.08,4578.37
Passer montanus_f40_c2_rain.png,Passer montanus,4098.38,0.0
Passer montanus_f40_c2_wind.png,Passer montanus,2339.3,555.98
Passer montanus_f40_c3.png,Passer montanus,2638.68,4371.33
Passer montanus_f40_c3_rain.png,Passer montanus,3145.04,4371.33
Passer montanus_f40_c3_wind.png,Passer montanus,2584.48,5444.27
Passer montanus_f40_c4.png,Passer montanus,2897.95,4296.23
Passer montanus_f40_c4_rain.png,Passer montanus,3681.96,4321.12
Passer montanus_f40_c4_wind.png,Passer montanus,2798.36,4371.33
Passer montanus_f40_c5.png,Passer montanus,2866.32,4396.65
Passer montanus_f40_c5_rain.png,Passer montanus,3517.28,4422.12
Passer montanus_f40_c5_wind.png,Passer montanus,2531.47,4422.12
Passer montanus_f40_c6.png,Passer montanus,2771.73,3849.68
Passer montanus_f40_c6_rain.png,Passer montanus,3899.81,3871.98
Passer montanus_f40_c6_wind.png,Passer montanus,2494.03,568.96
Passer montanus_f40_c7.png,Passer montanus,2683.73,4271.49
Passer montanus_f40_c7_rain.png,Passer montanus,3613.74,4396.65
Passer montanus_f40_c7_wind.png,Passer montanus,2576.89,4447.74
Passer montanus_f40_c8.png,Passer montanus,2730.76,4031.75
Passer montanus_f40_c8_rain.png,Passer montanus,3318.27,4055.1
Passer montanus_f40_c8_wind.png,Passer montanus,2498.65,0.0
Passer montanus_f40_c9.png,Passer montanus,2165.46,549.58
Passer montanus_f40_c9_rain.png,Passer montanus,3666.24,2288.94
Passer montanus_f40_c9_wind.png,Passer montanus,2378.25,543.27
Passer montanus_f41_c1.png,Passer montanus,4161.36,4551.7
Passer montanus_f41_c1_rain.png,Passer montanus,4791.76,4685.07
Passer montanus_f41_c1_wind.png,Passer montanus,3919.79,4631.26
Passer montanus_f41_c2.png,Passer montanus,2382.75,4551.7
Passer montanus_f41_c2_rain.png,Passer montanus,4237.6,4551.7
Passer montanus_f41_c2_wind.png,Passer montanus,2774.83,4551.7
