id_xc,nama_ilmiah,nama_indonesia,negara,lokasi,kualitas,durasi,nama_file,status,alasan
XC156434,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,1:03,XC156434.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC156433,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,0:33,XC156433.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC156432,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,4:10,XC156432.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC156431,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,2:14,XC156431.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC156430,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,2:24,XC156430.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC155565,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,3:39,XC155565.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC155563,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,4:10,XC155563.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC155562,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,4:10,XC155562.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC155561,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",B,4:10,XC155561.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC153297,Passer montanus,Burung Gereja Erasia,Russian Federation,"Cheboksary, gorod Cheboksary, Chuvashia",B,1:42,XC153297.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC153296,Passer montanus,Burung Gereja Erasia,Russian Federation,"Cheboksary, gorod Cheboksary, Chuvashia",B,1:16,XC153296.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC152821,Passer montanus,Burung Gereja Erasia,Poland,"Gmina Dzierzgowo, Mława County, Masovian Voivodeship",B,0:33,XC152821.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC149951,Passer montanus,Burung Gereja Erasia,Netherlands,"Schelle, Zwolle, Overijssel",B,0:14,XC149951.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC147810,Passer montanus,Burung Gereja Erasia,Russian Federation,"Novocheboksarsk, gorod Novocheboksarsk, Chuvashia",B,2:35,XC147810.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC147804,Passer montanus,Burung Gereja Erasia,Russian Federation,"Novocheboksarsk, gorod Novocheboksarsk, Chuvashia",B,0:13,XC147804.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC147005,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,3:25,XC147005.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146892,Passer montanus,Burung Gereja Erasia,Russian Federation,"Novocheboksarsk, gorod Novocheboksarsk, Chuvashia",B,2:08,XC146892.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146282,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:10,XC146282.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146281,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:10,XC146281.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146280,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:10,XC146280.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146279,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:10,XC146279.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146278,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:05,XC146278.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146277,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,3:39,XC146277.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC146276,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:10,XC146276.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146275,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,2:51,XC146275.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146274,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,1:21,XC146274.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146273,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,0:55,XC146273.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146272,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,0:57,XC146272.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC146257,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,3:00,XC146257.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145432,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,1:58,XC145432.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145429,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,3:04,XC145429.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145427,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,4:10,XC145427.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145423,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,0:13,XC145423.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145422,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,3:53,XC145422.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145420,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,1:17,XC145420.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145418,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,1:43,XC145418.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC145164,Passer montanus,Burung Gereja Erasia,Kazakhstan,"Arikti, Akmola",B,0:41,XC145164.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC142645,Passer montanus,Burung Gereja Erasia,France,"Farges, Ain",B,0:27,XC142645.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC137492,Passer montanus,Burung Gereja Erasia,France,Moirans,B,0:38,XC137492.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC137491,Passer montanus,Burung Gereja Erasia,France,Le Sappey,B,0:36,XC137491.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC134054,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,2:09,XC134054.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC134052,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",B,0:54,XC134052.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC133943,Passer montanus,Burung Gereja Erasia,United Kingdom,"Champany Inn, Linlithgow, Falkirk, Scotland",B,0:12,XC133943.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC133942,Passer montanus,Burung Gereja Erasia,United Kingdom,"Champany Inn, Linlithgow, Falkirk, Scotland",B,0:03,XC133942.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC133941,Passer montanus,Burung Gereja Erasia,United Kingdom,"Champany Inn, Linlithgow, Falkirk, Scotland",B,2:07,XC133941.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC133940,Passer montanus,Burung Gereja Erasia,United Kingdom,"Champany Inn, Linlithgow, Falkirk, Scotland",B,0:23,XC133940.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC132561,Passer montanus,Burung Gereja Erasia,Russian Federation,"Gornomariyskiy rayon, Mari El Republic",B,0:25,XC132561.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC130227,Passer montanus,Burung Gereja Erasia,Russian Federation,"Cheboksary, gorod Cheboksary, Chuvashia",B,0:08,XC130227.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC130226,Passer montanus,Burung Gereja Erasia,Russian Federation,"Cheboksary, gorod Cheboksary, Chuvashia",B,0:40,XC130226.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC127449,Passer montanus,Burung Gereja Erasia,Poland,"Jeżyce, Poznań, Wielkopolskie Voivodeship",B,0:43,XC127449.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC126967,Passer montanus,Burung Gereja Erasia,Russian Federation,"Cheboksary, gorod Cheboksary, Chuvashia",B,2:09,XC126967.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC121715,Passer montanus,Burung Gereja Erasia,Indonesia,"Flores, near Labuanbajo",B,0:15,XC121715.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC121014,Passer montanus,Burung Gereja Erasia,Poland,"Kuligow, Mazowieckie region, Poland",B,0:08,XC121014.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC114934,Passer montanus,Burung Gereja Erasia,Bhutan,"Jakar, Bumthang",B,0:33,XC114934.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC114933,Passer montanus,Burung Gereja Erasia,Bhutan,"Jakar, Bumthang",B,0:07,XC114933.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC114932,Passer montanus,Burung Gereja Erasia,Bhutan,"Wangdue Phodrang, Wangdue Phodrang",B,0:15,XC114932.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC113349,Passer montanus,Burung Gereja Erasia,China,"Changqing Town, Shaanxi",B,0:19,XC113349.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC112853,Passer montanus,Burung Gereja Erasia,Netherlands,"Haaksbergen, Haaksbergen, Overijssel",B,0:05,XC112853.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC111919,Passer montanus,Burung Gereja Erasia,Sweden,Landsort,B,0:15,XC111919.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC104601,Passer montanus,Burung Gereja Erasia,Belgium,Hamois,B,0:23,XC104601.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC98185,Passer montanus,Burung Gereja Erasia,Germany,"Heide-Ruesdorf, Dithmarschen, Schleswig-Holstein",B,0:19,XC98185.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC95787,Passer montanus,Burung Gereja Erasia,Germany,"Heide-Ruesdorf, Dithmarschen, Schleswig-Holstein",B,2:36,XC95787.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC92937,Passer montanus,Burung Gereja Erasia,United Kingdom,"Frieston Shore, Lincolnshire",B,0:30,XC92937.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC92092,Passer montanus,Burung Gereja Erasia,Netherlands,"Prinsenberg, Meijendel, Wassenaar, ZH",B,0:09,XC92092.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC91174,Passer montanus,Burung Gereja Erasia,Poland,"Kuligow, Mazowieckie region, Poland",B,0:35,XC91174.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC91173,Passer montanus,Burung Gereja Erasia,Poland,"Kuligow, Mazowieckie region, Poland",B,0:23,XC91173.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC85094,Passer montanus,Burung Gereja Erasia,Germany,"Heide-Ruesdorf, Dithmarschen, Schleswig-Holstein",B,0:10,XC85094.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC79872,Passer montanus,Burung Gereja Erasia,Denmark,1.5 km E Arnøje,B,1:16,XC79872.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC77398,Passer montanus,Burung Gereja Erasia,Denmark,"Gedser, Gedser bird observatory and ringing station (GFU)",B,0:41,XC77398.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC75177,Passer montanus,Burung Gereja Erasia,Czech Republic,"Horni Lipka, Kralicky Sneznik Mts., Eastern Bohemia",B,0:35,XC75177.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC68989,Passer montanus,Burung Gereja Erasia,Philippines,"Luzon; Pampanga Province, Candaba Swamp",B,0:32,XC68989.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC59763,Passer montanus,Burung Gereja Erasia,Taiwan,"Wangkung, Fangyuan Township, Changhua County",B,0:30,XC59763.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC59760,Passer montanus,Burung Gereja Erasia,Taiwan,"Wangkung, Fangyuan Township, Changhua County",B,0:22,XC59760.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC59759,Passer montanus,Burung Gereja Erasia,Taiwan,"Fongde Village, Shanshang Township, Tainan County",B,0:30,XC59759.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC59758,Passer montanus,Burung Gereja Erasia,Taiwan,"Fongde Village, Shanshang Township, Tainan County",B,0:30,XC59758.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC59693,Passer montanus,Burung Gereja Erasia,Malaysia,"Sepilok Forest Edge Resort, Sepilok, Sabah, Borneo ",B,0:08,XC59693.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC54134,Passer montanus,Burung Gereja Erasia,Italy,"Zona Poponaio, Grosseto",B,0:17,XC54134.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC38026,Passer montanus,Burung Gereja Erasia,China,Chaka Qinghai province,B,0:22,XC38026.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC35046,Passer montanus,Burung Gereja Erasia,Netherlands,"Dwingelderveld, Drenthe ",B,0:23,XC35046.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC31868,Passer montanus,Burung Gereja Erasia,Spain,"Fontenebro, Collado Villalba, Madrid",B,1:40,XC31868.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC31608,Passer montanus,Burung Gereja Erasia,Spain,Sant Pau de Segúries ,B,0:23,XC31608.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC28071,Passer montanus,Burung Gereja Erasia,Sweden,"Hornborgarsjön, Västergötland ",B,0:36,XC28071.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC26586,Passer montanus,Burung Gereja Erasia,United Kingdom,"Eyebrook, Leicestershire, England",B,0:04,XC26586.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC25901,Passer montanus,Burung Gereja Erasia,Denmark,Paaoe ,B,1:31,XC25901.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
