id_xc,nama_ilmiah,nama_indonesia,nama_inggris,negara,lokasi,kualitas,jenis_suara,perekam,tanggal,durasi,url_halaman,nama_file,file_tersedia
XC656077,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Belarus,"Dubrava, Brescki rajon, Brest Region",B,call,Roman Cheprasov,2021-06-07,0:58,https://xeno-canto.org/656077,XC656077.mp3,Ya
XC656076,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Belarus,"Dubrava, Brescki rajon, Brest Region",B,call,Roman Cheprasov,2021-06-07,0:52,https://xeno-canto.org/656076,XC656076.mp3,Ya
XC656075,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Belarus,"Dubrava, Brescki rajon, Brest Region",B,call,Roman Cheprasov,2021-06-07,0:33,https://xeno-canto.org/656075,XC656075.mp3,Ya
XC656074,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Belarus,"Dubrava, Brescki rajon, Brest Region",B,call,Roman Cheprasov,2021-06-07,0:26,https://xeno-canto.org/656074,XC656074.mp3,Ya
XC655734,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Bempton Cliffs, East Riding of Yorkshire, England",B,"call, flight call",Samuel Jones,2021-05-30,0:20,https://xeno-canto.org/655734,XC655734.mp3,Ya
XC653003,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Finland,"Turku, Southwest Finland",B,call,Daniele Baroni,2021-05-30,0:09,https://xeno-canto.org/653003,XC653003.mp3,Ya
XC651246,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2021-05-11,1:10,https://xeno-canto.org/651246,XC651246.mp3,Ya
XC648583,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ireland,"Derrynafinnia, County Cork",B,call,Irish Wildlife Sounds,2021-05-08,0:33,https://xeno-canto.org/648583,XC648583.mp3,Ya
XC648206,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Finland,"Turku, Southwest Finland",B,call,Daniele Baroni,2021-05-14,0:35,https://xeno-canto.org/648206,XC648206.mp3,Ya
XC647502,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Taiwan,"Taiwan (near  Taipei), Taipei City",B,call,An Chou,2021-05-12,0:20,https://xeno-canto.org/647502,XC647502.mp3,Ya
XC638820,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Rydzyna (near  Nowa Wieś), leszczyński, Wielkopolskie",B,"call, wing beats",Grzegorz Lorek,2021-04-13,11:21,https://xeno-canto.org/638820,XC638820.mp3,Tidak
XC637815,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Russian Federation,"Viktoriya, gorod Cheboksary, Chuvashia",B,song,Albert Lastukhin,2021-04-03,0:44,https://xeno-canto.org/637815,XC637815.mp3,Ya
XC636230,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Góra (near  Radosław), górowski, Dolnośląskie",B,call,Grzegorz Lorek,2021-04-04,0:32,https://xeno-canto.org/636230,XC636230.mp3,Ya
XC635842,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tartu, Tartu City, Tartu maakond",B,call,Uku Paal,2021-04-04,0:30,https://xeno-canto.org/635842,XC635842.mp3,Ya
XC634903,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Germany,"Gülpe, village",B,call,Stephan Risch,2021-03-31,0:09,https://xeno-canto.org/634903,XC634903.mp3,Ya
XC634717,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Sweden,"Umeå stad, Västerbottens län",B,call,Lars Edenius,2021-04-01,0:14,https://xeno-canto.org/634717,XC634717.mp3,Ya
XC634634,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Taiwan,"Taiwan (near  Taipei), Taipei City",B,call,Jerome Chie-Jen Ko,2021-03-25,2:21,https://xeno-canto.org/634634,XC634634.mp3,Ya
XC633344,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,call,Ruslan Mazuryk,2021-03-25,0:25,https://xeno-canto.org/633344,XC633344.mp3,Ya
XC633338,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2021-03-19,0:41,https://xeno-canto.org/633338,XC633338.mp3,Ya
XC633319,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,call,Ruslan Mazuryk,2021-02-21,0:45,https://xeno-canto.org/633319,XC633319.mp3,Ya
XC633312,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,"call, song, subsong",Ruslan Mazuryk,2021-01-19,2:09,https://xeno-canto.org/633312,XC633312.mp3,Ya
XC631364,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Kęty (near  Kęty), Powiat oświęcimski, Małopolskie",B,"call, song",Karol Łanocha,2021-03-23,0:16,https://xeno-canto.org/631364,XC631364.mp3,Ya
XC631220,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Netherlands,"Berkel en Rodenrijs, Lansingerland, Zuid-Holland",B,call,Susanne Kuijpers,2021-03-23,0:18,https://xeno-canto.org/631220,XC631220.mp3,Ya
XC630158,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Finland,"Ruotila, Sippola, Kymenlaakso",B,"call, song",Eetu Paljakka,2021-03-19,0:37,https://xeno-canto.org/630158,XC630158.mp3,Ya
XC628921,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,Donske,B,call,Kucherenko Volodymyr,2021-03-14,0:26,https://xeno-canto.org/628921,XC628921.mp3,Ya
XC627551,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Osieczna (near  Wojnowice), leszczyński, Wielkopolskie",B,"call, song",Adrianna Muszyńska,2020-09-30,10:26,https://xeno-canto.org/627551,XC627551.mp3,Ya
XC625138,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Netherlands,"Berkel en Rodenrijs, Lansingerland, Zuid-Holland",B,call,Susanne Kuijpers,2021-02-27,0:54,https://xeno-canto.org/625138,XC625138.mp3,Ya
XC620370,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District ,(near Helperthorpe), North Yorkshire, England",B,call,david m,2020-07-28,1:11,https://xeno-canto.org/620370,XC620370.mp3,Ya
XC617281,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Tierra de Medina (near  Salvador de Zapardiel), Valladolid, Castilla y León",B,song,SonoNatura,2021-01-16,0:55,https://xeno-canto.org/617281,XC617281.mp3,Ya
XC615969,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tartu, Tartu City, Tartu maakond",B,call,Uku Paal,2021-01-19,0:03,https://xeno-canto.org/615969,XC615969.mp3,Ya
XC615964,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tartu, Tartu City, Tartu maakond",B,call,Uku Paal,2021-01-19,0:03,https://xeno-canto.org/615964,XC615964.mp3,Ya
XC615959,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tartu, Tartu City, Tartu maakond",B,call,Uku Paal,2021-01-19,0:36,https://xeno-canto.org/615959,XC615959.mp3,Ya
XC614930,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Taiwan,"Taiwan, Nantou County, Taiwan Province",B,uncertain,Zhao-Hui LIN,2020-11-16,0:30,https://xeno-canto.org/614930,XC614930.mp3,Ya
XC612038,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2021-01-01,0:53,https://xeno-canto.org/612038,XC612038.mp3,Ya
XC612035,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2021-01-01,0:27,https://xeno-canto.org/612035,XC612035.mp3,Ya
XC612034,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2021-01-01,0:37,https://xeno-canto.org/612034,XC612034.mp3,Ya
XC611941,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2020-12-31,0:46,https://xeno-canto.org/611941,XC611941.mp3,Ya
XC611938,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2020-12-31,0:06,https://xeno-canto.org/611938,XC611938.mp3,Ya
XC611937,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2020-12-31,0:05,https://xeno-canto.org/611937,XC611937.mp3,Ya
XC611936,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",B,call,Uku Paal,2020-12-31,1:38,https://xeno-canto.org/611936,XC611936.mp3,Ya
XC610561,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Sweden,"Tyresö, Tyresö Municipality, Stockholms län",B,call,Alan Dalton,2020-10-30,0:41,https://xeno-canto.org/610561,XC610561.mp3,Ya
XC598903,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Sweden,"Lillskärsudden, Västerbottens län",B,call,Lars Edenius,2020-10-30,0:05,https://xeno-canto.org/598903,XC598903.mp3,Ya
XC598019,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Milicz, Milicz County, Dolnośląskie",B,call,Ireneusz Oleksik,2020-10-25,0:11,https://xeno-canto.org/598019,XC598019.mp3,Ya
XC596229,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Germany,"Frankfurt am Main, Darmstadt, Hessen",B,flight call,W. Agster,2020-10-05,0:03,https://xeno-canto.org/596229,XC596229.mp3,Ya
XC596228,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Germany,"Frankfurt am Main, Darmstadt, Hessen",B,call,W. Agster,2020-10-05,0:11,https://xeno-canto.org/596228,XC596228.mp3,Ya
XC594440,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Netherlands,"Wijk bij Duurstede, Wijk bij Duurstede, Utrecht",B,flight call,Peter van Vlaardingen,2020-10-11,0:17,https://xeno-canto.org/594440,XC594440.mp3,Ya
XC594392,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Netherlands,"Wijk bij Duurstede, Wijk bij Duurstede, Utrecht",B,flight call,Peter van Vlaardingen,2020-10-11,0:01,https://xeno-canto.org/594392,XC594392.mp3,Ya
XC594272,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Taiwan,Jiji Township,B,call,Sunny Tseng,2020-09-29,1:15,https://xeno-canto.org/594272,XC594272.mp3,Ya
XC594271,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Taiwan,Jiji Township,B,call,Sunny Tseng,2020-09-29,1:28,https://xeno-canto.org/594271,XC594271.mp3,Ya
XC591502,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Netherlands,"Castricum, Castricum, Noord-Holland",B,flight call,Hans Groot,2020-08-12,0:03,https://xeno-canto.org/591502,XC591502.mp3,Ya
XC589446,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Laos,"Luang Prabang town, Luang Prabang",B,call,Bram Piot,2020-09-16,0:54,https://xeno-canto.org/589446,XC589446.mp3,Ya
XC585888,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Rydzyna (near  Dąbcze), leszczyński, Wielkopolskie",B,call,Adrianna Muszyńska,2020-08-31,7:10,https://xeno-canto.org/585888,XC585888.mp3,Tidak
XC585842,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Rydzyna (near  Dąbcze), leszczyński, Greater Poland Voivodeship",B,call,Grzegorz Lorek,2020-08-31,6:48,https://xeno-canto.org/585842,XC585842.mp3,Ya
XC583682,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Belgium,"Kalmthout, Antwerpen, Vlaanderen",B,"call, song",Bram Vogels,2020-04-12,1:07,https://xeno-canto.org/583682,XC583682.mp3,Ya
XC583681,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Belgium,"Kalmthout, Antwerpen, Vlaanderen",B,"call, song",Bram Vogels,2020-04-12,0:13,https://xeno-canto.org/583681,XC583681.mp3,Ya
XC582759,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Mietków (near  Milin), wrocławski, Dolnośląskie",B,alarm call,Grzegorz Lorek,2020-08-10,0:21,https://xeno-canto.org/582759,XC582759.mp3,Ya
XC582608,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Czempiń (near  Roszkowo), Powiat kościański, Wielkopolskie",B,call,Grzegorz Lorek,2020-08-07,0:46,https://xeno-canto.org/582608,XC582608.mp3,Ya
XC582307,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,Portmore Lough RSPB Reserve,B,call,Oscar Campbell,2020-07-21,1:06,https://xeno-canto.org/582307,XC582307.mp3,Ya
XC581800,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Mietków (near  Milin), wrocławski, Dolnośląskie",B,"alarm call, call",Ireneusz Oleksik,2020-08-10,0:24,https://xeno-canto.org/581800,XC581800.mp3,Ya
XC581522,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Portugal,"Alvarenga, Arouca, Aveiro",B,call,João Tomás,2020-08-09,1:22,https://xeno-canto.org/581522,XC581522.mp3,Ya
XC580461,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Great Britain (near  Low Hauxley), Northumberland, England",B,call,Andrew Harrop,2020-08-02,0:04,https://xeno-canto.org/580461,XC580461.mp3,Ya
XC575737,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Matsalu National Park, Ridala Parish, Läänemaa",B,"call, flight call, two types of calls in flight",Stanislas Wroza,2020-07-09,0:03,https://xeno-canto.org/575737,XC575737.mp3,Ya
XC575736,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Matsalu National Park, Ridala Parish, Läänemaa",B,flight call,Stanislas Wroza,2020-07-09,0:03,https://xeno-canto.org/575736,XC575736.mp3,Ya
XC575734,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Matsalu National Park, Ridala Parish, Läänemaa",B,flight call,Stanislas Wroza,2020-07-09,0:05,https://xeno-canto.org/575734,XC575734.mp3,Ya
XC575423,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tartu, Tartu City, Tartu maakond",B,flight call,Stanislas Wroza,2020-07-06,0:04,https://xeno-canto.org/575423,XC575423.mp3,Ya
XC574536,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,call,jesus carrion,2020-07-07,0:14,https://xeno-canto.org/574536,XC574536.mp3,Ya
XC572998,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Germany,"Berlin, Spandau, Eiskeller",B,call,Stephan Risch,2020-06-26,0:23,https://xeno-canto.org/572998,XC572998.mp3,Ya
XC571824,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-05-28,1:46,https://xeno-canto.org/571824,XC571824.mp3,Ya
XC571823,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-05-28,0:15,https://xeno-canto.org/571823,XC571823.mp3,Ya
XC571821,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-05-28,0:31,https://xeno-canto.org/571821,XC571821.mp3,Ya
XC568377,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,call,jesus carrion,2020-06-11,0:37,https://xeno-canto.org/568377,XC568377.mp3,Ya
XC568375,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,call,jesus carrion,2020-06-11,1:08,https://xeno-canto.org/568375,XC568375.mp3,Ya
XC568374,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,call,jesus carrion,2020-06-11,0:33,https://xeno-canto.org/568374,XC568374.mp3,Ya
XC568373,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,flight call,jesus carrion,2020-06-11,0:07,https://xeno-canto.org/568373,XC568373.mp3,Ya
XC568372,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,call,jesus carrion,2020-06-11,0:46,https://xeno-canto.org/568372,XC568372.mp3,Ya
XC568370,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,"call, 3 different calls.",jesus carrion,2020-06-11,0:25,https://xeno-canto.org/568370,XC568370.mp3,Ya
XC565047,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,"call, two types of call",jesus carrion,2020-06-03,0:25,https://xeno-canto.org/565047,XC565047.mp3,Ya
XC565046,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",B,"call, two types of call",jesus carrion,2020-06-03,0:36,https://xeno-canto.org/565046,XC565046.mp3,Ya
XC563668,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Bologne, Haute-Marne, Grand Est",B,call,Antoine Salmon,2020-05-28,0:20,https://xeno-canto.org/563668,XC563668.mp3,Ya
XC562292,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Thailand,"eBird hotspot Praek Nam Daeng Marshlands & Fish Ponds, Samut Songkhram",B,call,Aladdin,2020-05-25,0:26,https://xeno-canto.org/562292,XC562292.mp3,Ya
XC559323,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Albi, Tarn, Occitanie",B,call,Cedric Mroczko,2020-04-09,0:11,https://xeno-canto.org/559323,XC559323.mp3,Ya
XC558751,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Germany,"Oder-Spree (near  Storkow (Mark)), Brandenburg",B,alarm call,Bodo Sonnenburg,2020-05-16,0:06,https://xeno-canto.org/558751,XC558751.mp3,Ya
XC551714,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Arles, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",B,"alarm call, song",julien Birard,2020-04-26,0:48,https://xeno-canto.org/551714,XC551714.mp3,Ya
XC551712,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Arles, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",B,"alarm call, song",julien Birard,2020-04-26,0:32,https://xeno-canto.org/551712,XC551712.mp3,Ya
XC551570,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Scretan Burn, Highland Council, Scotland",B,call,B Whyte,2020-04-27,0:48,https://xeno-canto.org/551570,XC551570.mp3,Ya
XC550659,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Tychy, Tychy, śląskie",B,"alarm call, call",Ireneusz Oleksik,2020-04-26,0:44,https://xeno-canto.org/550659,XC550659.mp3,Ya
XC550658,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Tychy, Tychy, śląskie",B,call,Ireneusz Oleksik,2020-04-26,1:12,https://xeno-canto.org/550658,XC550658.mp3,Ya
XC550166,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Laos,"Ban Phonpapao, Vientiane, Vientiane Prefecture",B,call,Bram Piot,2020-04-23,0:23,https://xeno-canto.org/550166,XC550166.mp3,Ya
XC550140,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Russian Federation,"Botanicheskiy sad (near  Cheboksary), Gorod Cheboksary, Chuvashia Republic",B,call,Albert Lastukhin,2020-03-28,0:24,https://xeno-canto.org/550140,XC550140.mp3,Ya
XC546124,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-04-07,2:44,https://xeno-canto.org/546124,XC546124.mp3,Ya
XC544273,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Bydgoszcz, Bydgoszcz, kujawsko-pomorskie",B,"call, song",Karol Kustusch,2020-04-08,1:00,https://xeno-canto.org/544273,XC544273.mp3,Ya
XC540020,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Taiwan,Jincheng,B,call,Jerome Chie-Jen Ko,2017-11-04,0:23,https://xeno-canto.org/540020,XC540020.mp3,Ya
XC539480,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-03-20,1:23,https://xeno-canto.org/539480,XC539480.mp3,Ya
XC539478,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-03-18,0:37,https://xeno-canto.org/539478,XC539478.mp3,Ya
XC539477,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",B,song,Ruslan Mazuryk,2020-03-18,0:06,https://xeno-canto.org/539477,XC539477.mp3,Ya
XC539149,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Tychy, Tychy, śląskie",B,call,Ireneusz Oleksik,2020-03-28,0:09,https://xeno-canto.org/539149,XC539149.mp3,Ya
XC539122,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Tychy, Tychy, śląskie",B,call,Ireneusz Oleksik,2020-03-28,1:53,https://xeno-canto.org/539122,XC539122.mp3,Ya
XC536300,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Sweden,"Umeå stad, Västerbottens län",B,call,Lars Edenius,2020-03-20,0:16,https://xeno-canto.org/536300,XC536300.mp3,Ya
XC536083,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tähe Erakliinik (near  Tartu), Tartu City, Tartu maakond",B,,Veljo Runnel,2020-03-19,0:14,https://xeno-canto.org/536083,XC536083.mp3,Ya
